,CandidateId,CandidateNo,FirstName,LastName,PartyName,PartyNumber,Title,Votable
0,5a290157-5b8b-4a5f-ae7b-f59dc4148504,1,อภิสิทธิ์,เวชชาชีวะ,ประชาธิปัตย์,1,นาย,True
1,ed700acc-e8a9-44fe-ab6e-183fae66a679,2,ชวน,หลีกภัย,ประชาธิปัตย์,1,นาย,True
2,caf3365e-f299-429a-bc19-f728239bc1d0,3,บัญญัติ,บรรทัดฐาน,ประชาธิปัตย์,1,นาย,True
3,55869a80-c585-43a4-9f48-b0f0e61a8a75,4,เทอดพงษ์,ไชยนันทน์,ประชาธิปัตย์,1,นาย,True
4,c48d4f5b-3fb7-4551-ad37-b738e8404c69,5,กัลยา,โสภณพนิช,ประชาธิปัตย์,1,คุณหญิง,True
5,ef44cbb1-1659-45f7-8f37-96991a27d559,6,จุรินทร์,ลักษณวิศิษฏ์,ประชาธิปัตย์,1,นาย,True
6,f8b429e6-6240-4ec0-970d-aa7c6789b37e,7,กรณ์,จาติกวณิช,ประชาธิปัตย์,1,นาย,True
7,1e6231b7-bbf1-4400-8259-1b06751e0943,8,จุติ,ไกรฤกษ์,ประชาธิปัตย์,1,นาย,True
8,c1b460a6-604f-4f60-89af-cc27ea7c88dd,9,องอาจ,คล้ามไพบูลย์,ประชาธิปัตย์,1,นาย,True
9,5384e2ea-66d9-4818-89d3-760927b02e7f,10,ศิริวรรณ,ปราศจากศัตรู,ประชาธิปัตย์,1,นาง,True
10,e9667c5c-25c6-4741-b7c3-d49977ff9426,11,อิสสระ,สมชัย,ประชาธิปัตย์,1,นาย,True
11,516e8979-94ed-4883-8f08-a4044ff9e70e,12,อัศวิน,วิภูศิริ,ประชาธิปัตย์,1,นาย,True
12,ac44e94b-cee9-4b3b-816d-dbbd572bdee3,13,เกียรติ,สิทธีอมร,ประชาธิปัตย์,1,นาย,True
13,191d70d0-864c-4ae8-963a-d207a3d000aa,14,กนก,วงษ์ตระหง่าน,ประชาธิปัตย์,1,นาย,True
14,31f7a20f-cfb9-4041-ad0c-948f066cb8d3,15,ศรีสมร,รัศมีฤกษ์เศรษฐ์,ประชาธิปัตย์,1,นาง,True
15,67186e0b-48e9-4dfc-8fdf-9b70c1e516be,16,พีระพันธุ์,สาลีรัฐวิภาค,ประชาธิปัตย์,1,นาย,True
16,afb7d6ca-5427-4fde-8172-70146adc5451,17,พนิต,วิกิตเศรษฐ์,ประชาธิปัตย์,1,นาย,True
17,b9b6878e-26b0-4f81-a443-7cfe6e3b6fb0,18,อภิชัย,เตชะอุบล,ประชาธิปัตย์,1,นาย,True
18,3150ec44-fa8a-4580-9e5c-0ce82785f5d1,19,วีระชัย,วีระเมธีกุล,ประชาธิปัตย์,1,นาย,True
19,8c9636e2-3e21-45e8-b632-a34e68ff3b3f,20,จิตภัสร์,ตั๊น  กฤดากร,ประชาธิปัตย์,1,นางสาว,True
20,13982107-342c-4b80-bb52-cc492cc948cc,21,สุทัศน์,เงินหมื่น,ประชาธิปัตย์,1,นาย,True
21,27457a69-13f8-48cf-a2d3-968c6527ea39,22,พิสิฐ,ลี้อาธรรม,ประชาธิปัตย์,1,นาย,True
22,6b2f8731-1ef6-474c-b003-1c40c823357c,23,อิสระ,เสรีวัฒนวุฒิ,ประชาธิปัตย์,1,นาย,True
23,28e362a2-cdb9-4e7f-85b6-d812675d71c8,24,พิมพ์รพี,พันธุ์วิชาติกุล,ประชาธิปัตย์,1,นางสาว,True
24,224412a0-c998-48da-90aa-47292b129b4f,25,ดวงฤทธิ์,เบ็ญจาธิกุล  ชัยรุ่งเรือง,ประชาธิปัตย์,1,นาย,True
25,20c1a8a5-df20-4bf7-8bba-328284e9890c,26,จักพันธ์,ปิยพรไพบูลย์,ประชาธิปัตย์,1,นาย,True
26,b0146c34-5ebe-4d43-80a5-3cb08a754dd8,27,นราพัฒน์,แก้วทอง,ประชาธิปัตย์,1,นาย,True
27,45fdbb97-6703-423e-8476-029114b72ddc,28,ไชยยศ,จิรเมธากร,ประชาธิปัตย์,1,นาย,True
28,e2ad9db2-c0c1-450b-b26c-d73307d8d147,29,เจือ,ราชสีห์,ประชาธิปัตย์,1,นาย,True
29,726cdcdb-3535-4b2e-a51f-8b8c61306b94,30,มัลลิกา,บุญมีตระกูล  มหาสุข,ประชาธิปัตย์,1,นาง,True
30,af623e63-8d62-452b-8cba-74b3497314d4,31,สุธรรม,ระหงษ์,ประชาธิปัตย์,1,นาวาตรี,True
31,c41e33c9-92f6-4a43-85c7-42ff2211c0bb,32,ชำนิ,ศักดิเศรษฐ์,ประชาธิปัตย์,1,นาย,True
32,14b5d11d-7e72-4d31-8645-4abb60eed07c,33,สุรบถ,หลีกภัย,ประชาธิปัตย์,1,นาย,True
33,fc774a4b-76d8-44cc-9e8b-7fb9112ca544,34,ยุพ,นานา,ประชาธิปัตย์,1,นาย,True
34,0ecb837f-1a23-4a61-856b-f305a827cf10,35,สมบูรณ์,อุทัยเวียนกุล,ประชาธิปัตย์,1,นาย,True
35,af83791d-abaf-40bf-a964-9f890120cf53,36,ราเมศ,รัตนะเชวง,ประชาธิปัตย์,1,นาย,True
36,dda63ea2-c65d-4303-b6d9-ae3f1db330e9,37,สามารถ,ราชพลสิทธิ์,ประชาธิปัตย์,1,นาย,True
37,e7002d6c-258f-4809-86a4-4f980e16e448,38,ณัฏฐ์,บรรทัดฐาน,ประชาธิปัตย์,1,นาย,True
38,a4ba548b-5931-4108-b622-31f6013bfd2a,39,ถวิล,ไพรสณฑ์,ประชาธิปัตย์,1,นาย,True
39,d9a71790-b26e-4c62-84fa-fec90e09a814,40,วิฑูรย์,นามบุตร,ประชาธิปัตย์,1,นาย,True
40,bbbfa817-bcf4-4d5a-8659-459d9a08fa3c,41,รัชฎาภรณ์,แก้วสนิท,ประชาธิปัตย์,1,นาง,True
41,83dac402-c023-4115-a7b5-a5bf364239f1,42,บุญยอด,สุขถิ่นไทย,ประชาธิปัตย์,1,นาย,True
42,a756a8d4-4842-4004-9fa4-89d7f7a774a0,43,อร่ามอาชว์วัต,โล่ห์วีระ,ประชาธิปัตย์,1,นาย,True
43,07b2326e-329b-42a7-8b8e-d409ac26cd92,44,ชาญชัย,อิสระเสนารักษ์,ประชาธิปัตย์,1,นาย,True
44,84d5bc91-7669-483b-8441-2333fd6c9224,45,นิพนธ์,วิสิษฐยุทธศาสตร์,ประชาธิปัตย์,1,นาย,True
45,f394e478-a851-4af7-b0d7-b20aae5eea87,46,วัชระ,เพชรทอง,ประชาธิปัตย์,1,นาย,True
46,85b71ff0-eb75-4407-8177-ff06a83f3e36,47,จุฤทธิ์,ลักษณวิศิษฏ์,ประชาธิปัตย์,1,นาย,True
47,51bb0b97-ee83-438c-975e-480fbcf69d7d,48,เอกชัย,ขจรบุญถาวร,ประชาธิปัตย์,1,นาย,True
48,beedb53b-b41f-41dc-ad45-c936a4a20c03,49,อภิชาต,ศักดิเศรษฐ์,ประชาธิปัตย์,1,นาย,True
49,839d97a5-ba13-4563-9275-a6bb8df717bd,50,ศุภชัย,ศรีหล้า,ประชาธิปัตย์,1,นาย,True
50,f9832fb9-a02f-40e3-97de-8b01f8493240,51,มณทิพย์,ศรีรัตนา,ประชาธิปัตย์,1,นาง,True
51,30e7bc01-2780-44cb-b96c-8a009b2da8a2,52,มัฐธิณี,มูลทิพย์,ประชาธิปัตย์,1,นางสาว,True
52,8954f587-907a-48eb-be32-eae786027cb9,53,สุกิจ,ก้องธรนินทร์,ประชาธิปัตย์,1,นาย,True
53,ca939e70-eb53-4cf4-926b-8d9be4b00a42,54,ชนินทร์,รุ่งแสง,ประชาธิปัตย์,1,นาย,True
54,fd334017-686b-400c-9854-2144a1cbd4f4,55,ประกอบ,จิรกิติ,ประชาธิปัตย์,1,นาย,True
55,d0ff34ad-aa2c-4ea6-849b-2f9deab1b178,56,ไชยวัฒน์,ไตรยสุนันท์,ประชาธิปัตย์,1,นาย,True
56,c31595fe-8e56-4714-b6fa-404c7899df2b,57,วิชัย,ล้ำสุทธิ,ประชาธิปัตย์,1,นาย,True
57,0222de5e-7c88-4ffd-a010-77a74f80b6a8,58,ชวนนท์,อินทรโกมาลย์สุต,ประชาธิปัตย์,1,นาย,True
58,4457b278-fffd-48b5-b749-e0955f2256fb,59,บรรพต,ต้นธีรวงศ์,ประชาธิปัตย์,1,นาย,True
59,ac24c9f0-a32f-4981-b8f9-2e07e0eb7377,60,สัญชัย,อินทรสูต,ประชาธิปัตย์,1,นาย,True
60,a49f8f77-bbe6-44f0-9754-d116fa3448a7,61,สุนทร,รักษ์รงค์,ประชาธิปัตย์,1,นาย,True
61,7a70371d-30d4-4d1a-843e-58432c8092a9,62,อัครพล,ลีลาจินดามัย,ประชาธิปัตย์,1,นาย,True
62,e9c37616-5cbb-411f-b783-1cc62686ef8c,63,ชยงการ,ภมรมาศ,ประชาธิปัตย์,1,นาย,True
63,cf85b57c-7767-41ee-8923-b1c896dba17e,64,บุณย์ธีร์,พานิชประไพ,ประชาธิปัตย์,1,นาย,True
64,0b1c8a6f-33c0-4a9c-8ecf-b501c1a787f5,65,ศิริรัฐ,ศิริพันธุ์,ประชาธิปัตย์,1,นาย,True
65,c58f82f9-6f1a-43b9-ab37-283bfebfd6c0,66,ธนน,เวชกรกานนท์,ประชาธิปัตย์,1,นาย,True
66,87de1274-ac3c-44d1-9aa8-317c4135ef0c,67,วิจิตร,อยู่สุภาพ,ประชาธิปัตย์,1,ร้อยตรี,True
67,ce8434d3-97cc-454e-8b55-611f17532694,68,สกล,เขมะพรรค,ประชาธิปัตย์,1,นาย,True
68,5432e556-b08c-4878-ae45-6e22ca6dfe77,69,ธนวัฒน์,ปัญญาสกุลวงศ์,ประชาธิปัตย์,1,นาย,True
69,6c8385ba-cba9-43ff-9230-3e7f77283e2f,70,รอเซ็ด,เบ็นแหละแหนะ,ประชาธิปัตย์,1,นาย,True
70,66fec24d-76f6-4f3d-a23e-28039d3f5145,71,สุวิศว์,เมฆเสรีกุล,ประชาธิปัตย์,1,นาย,True
71,86edadcc-355c-40f0-924d-556f588b1208,72,ชาลา,อนุสุริยา,ประชาธิปัตย์,1,นาย,True
72,e2e47113-4bd0-45a0-8a8f-ea2811739d30,73,พัสณช,เหาตะวานิช,ประชาธิปัตย์,1,นาย,True
73,9a5336aa-c6f5-4060-b79c-e822b8353896,74,เชาว์,มีขวด,ประชาธิปัตย์,1,นาย,True
74,7b604d5e-c49c-4dc4-a447-46c9d75c7d16,75,ภูเบศร์,อภัยวงศ์,ประชาธิปัตย์,1,นาย,True
75,89d61bcf-f9b5-4065-9bcf-b0d16b8076d9,76,ภูเบศ,จันทนิมิ,ประชาธิปัตย์,1,นาย,True
76,d9287e15-5d66-4d31-be28-4bdd79af5c54,77,ศรุต,วัฒนสมบูรณ์,ประชาธิปัตย์,1,นาย,True
77,b377c20a-5075-4989-b098-049593ec12f4,78,การุณ,ใสงาม,ประชาธิปัตย์,1,นาย,True
78,86580fa0-b873-4918-a4e2-d380c18e7103,79,ภูมิสรรค์,เสนีวงศ์ ณ อยุธยา,ประชาธิปัตย์,1,นาย,True
79,3c798c00-56d2-40a0-ae11-662e01b60910,80,ศิริภา,อินทวิเชียร,ประชาธิปัตย์,1,นางสาว,True
80,1c734043-a986-410e-972b-7c02dfbdebd1,81,พรรคพล,กีรติภราดร,ประชาธิปัตย์,1,นาย,True
81,fbf68ea7-64b5-47f4-b339-367da9d5bb58,82,ณิชารีย์,เสนะวัต,ประชาธิปัตย์,1,นางสาว,True
82,871a90c8-f2c7-4596-bf0d-63a0f14c874d,83,พลอยนภัส,โจววณิชย์,ประชาธิปัตย์,1,นางสาว,True
83,fe32544a-519a-4aa3-804c-90467e868d6e,84,สุชาดา,แทนทรัพย์,ประชาธิปัตย์,1,นางสาว,True
84,b26c2d80-df67-4bee-a653-4192afe464b8,85,พรปวีณ์,เกิดโภคทรัพย์,ประชาธิปัตย์,1,นางสาว,True
85,de6eca79-4e0b-4b57-bdab-b94ffdc42cd7,86,ณัฐภัทร,เนียวกุล,ประชาธิปัตย์,1,นาย,True
86,64312146-b9c7-41f8-a2a2-a51595075fcc,87,วิภูษิต,มีสิทธิ์,ประชาธิปัตย์,1,นาย,True
87,52c5fda7-68ab-4dd0-a268-e2fa30abe9b0,88,ณสุภา,กัสนุกาซ์,ประชาธิปัตย์,1,นางสาว,True
88,711811d8-6302-4e78-9eb0-d86ad46e44e7,89,อธิวัฒน์,ทรัพย์พืชกมล,ประชาธิปัตย์,1,นาย,True
89,6dcf735b-7aa9-4e35-a95d-056b4313ee2f,90,สุวิทย์,ธาระรูป,ประชาธิปัตย์,1,พลเรือเอก,True
90,b24fa271-ca9d-4c84-926d-0be8e5a87d2e,91,ขภัช,นิมมานเหมินท์,ประชาธิปัตย์,1,นาย,True
91,c3e1295b-ca3c-48d5-a5e9-49d95c68b4c8,92,ชาวินท์,อุทัยพัฒน์,ประชาธิปัตย์,1,นาย,True
92,99d6cf9f-0bb2-4012-94dc-55dc22769189,93,รัฐไกร,เอกเพชร,ประชาธิปัตย์,1,นาย,True
93,60c37acc-2712-4af6-b5aa-a1b9703569f2,94,เก้าธรัช,เทียนมงคล,ประชาธิปัตย์,1,นาย,True
94,bf6daed9-298d-41a6-8a10-653651ca21bd,95,ขจรพัฒน์,วิรยศิริ,ประชาธิปัตย์,1,นาย,True
95,58305681-0401-4761-b136-5f4a2802bca2,96,นาวี,ศานติกะนาวิน,ประชาธิปัตย์,1,พลเรือเอก,True
96,dab96c3d-d691-4224-b78e-44cb28f8f254,97,เมฆินทร์,เอี่ยมสอาด,ประชาธิปัตย์,1,นาย,True
97,086ee105-91e3-4ce8-aa98-e3e892c57574,98,ดรุณวรรณ,ชาญพิพัฒนชัย,ประชาธิปัตย์,1,นาง,True
98,c7d83189-b497-4181-8690-22272c0d5952,99,สุธี,กรกมลพฤกษ์,ประชาธิปัตย์,1,นาย,True
99,3ade9ab0-3768-4d69-b58c-60e668d1c156,100,สุรัตน์,เมฆะวรากุล,ประชาธิปัตย์,1,นาย,True
100,dbd783a8-7c36-4f51-a545-daadd8c2496b,101,แสงสรรเพ็ชร,วิเศษบริรักษ์,ประชาธิปัตย์,1,นาย,True
101,1826fbe7-1e7e-4d5d-b656-18ba09cf44dd,102,ประเกียรติ,นาสิมมา,ประชาธิปัตย์,1,นาย,True
102,0b6022a4-a825-4fd1-ade1-c64c726599f7,103,อาคม,วุฒิพงษ์,ประชาธิปัตย์,1,นาย,True
103,4660c1e4-7c15-46cc-b247-38081ff7d420,104,อารยะ,โรจนวณิชชากร,ประชาธิปัตย์,1,นาย,True
104,ca2f2fe0-f5d5-4854-8b9e-40f74fa7f19b,105,ชัยนัท,สุขไชยะ,ประชาธิปัตย์,1,นาย,True
105,22120429-5527-4ae7-9bcf-0a6145933b92,106,อาภา,รัชตะกุลธำรง,ประชาธิปัตย์,1,นางสาว,True
106,ec8d0484-55b4-4c2d-928f-ac5c8df58b29,107,พนาสิน,จึงสวนันทน์,ประชาธิปัตย์,1,นาย,True
107,0b4edc3c-e305-4848-bc62-eaab0c833f9c,108,พีรสรณ์,จิรพิชิตชัย,ประชาธิปัตย์,1,นาย,True
108,fd1abb25-f1c9-4010-abaa-af10dba37129,109,จารุวรรณ,บำรุงรักษ์,ประชาธิปัตย์,1,นางสาว,True
109,b5d6f0b5-960f-4d3f-9ebe-5b34cbe9cf63,110,ชนกนันท์,ศุภศิริ,ประชาธิปัตย์,1,นางสาว,True
110,92f6b426-94ad-4575-b1e6-33fa9c2fe69c,111,นลินนิภา,ธานะราช,ประชาธิปัตย์,1,นางสาว,True
111,4bf47549-a3c8-4a01-80db-3bdd78715331,112,ธนบดี,ปิ่นแก้ว,ประชาธิปัตย์,1,นาย,True
112,4379622a-31d3-45b0-a9be-5626c125d5eb,113,ประจักษ์,วังกานนท์,ประชาธิปัตย์,1,นาวาเอก,True
113,490d6d8a-84ff-427d-94e7-e93c0d12c358,114,พลสิทธิ์,พงศ์พัฒนะกิจ,ประชาธิปัตย์,1,นาย,True
114,f8064001-4c67-4e56-ba99-9080a4bc43bd,115,ปั้น,จูฑศฤงค์,ประชาธิปัตย์,1,นาย,True
115,744894f7-e356-4b6e-b8ab-892d540012ee,116,ชุมพล,นวลวิจิตร,ประชาธิปัตย์,1,นาย,True
116,20cfac8a-07c1-4362-8759-c3f4ee991d6d,117,สันติชนข์,สุคนธ์ทองเจริญ,ประชาธิปัตย์,1,นาย,True
117,b271e0bd-b60d-47eb-b6ab-f0177a7df72b,118,ครรชิต,เหมะรักษ์,ประชาธิปัตย์,1,นาย,True
118,eeb7ce30-15f9-42e8-9d34-64568eb8a1cc,119,ชิษณุชา,นวลปาน,ประชาธิปัตย์,1,นาย,True
119,dc741c3b-a4d3-4442-8ce1-337dbf193473,120,อุดมการณ์,วรกิจ,ประชาธิปัตย์,1,นาย,True
120,48b24561-4eab-48ec-8dba-61ec33770913,121,ศุภสิทธิ์,ลิ้มตระกูล,ประชาธิปัตย์,1,นาย,True
121,a0c8ff57-5d6d-4f06-825c-f06ff11e59a8,122,ชนินทร์,ศรีผดุงกุล,ประชาธิปัตย์,1,นาย,True
122,526c312d-00ab-4035-9ed6-fa6f62b7c529,123,ชูเกียรติ,ทุ่งปรือ,ประชาธิปัตย์,1,นาย,True
123,705fddbf-de19-4796-8a09-ff5f03bc8d28,124,ณัฐวุฒิ,แถวโสภา,ประชาธิปัตย์,1,นาย,True
124,17d07c0a-23ce-4f31-be95-b063d02d2d5e,125,ดวงพร,ศิริสัมพันธ์,ประชาธิปัตย์,1,นางสาว,True
125,4df55e8d-53bd-4b0a-93c1-4b08cf13ed3c,126,ทวีศักดิ์,วิศิษฎางกูร,ประชาธิปัตย์,1,นาย,True
126,3a46ab1a-a6ef-4a95-a68d-7bfc143cb5f7,127,นิคม,ศรีเงิน,ประชาธิปัตย์,1,ดาบตำรวจ,True
127,fc2bffaa-4f7d-4e23-bdfa-69335330ae77,128,ประโชติ,สิริวัฒน์,ประชาธิปัตย์,1,นาย,True
128,b4938601-324d-4583-9f87-6ab68b4c4710,129,ปราโมทย์คริษฐ,ธรรมคุณากร,ประชาธิปัตย์,1,นาย,True
129,8428fc16-016b-4d47-9aa6-42e20bffb39f,130,พชรพงศ์,ตรีเทพา,ประชาธิปัตย์,1,นาย,True
130,e0e4552a-9226-4a07-8846-5ed2019b24d3,131,รักษ์หฤทัย,ยกสุขฤทัยไขข่าว,ประชาธิปัตย์,1,นางสาว,True
131,78682121-2602-4222-a367-727784f73ab5,132,ลักษณีรายา,คณานุรักษ์,ประชาธิปัตย์,1,นางสาว,True
132,4fa9e648-e43e-45c0-8aaa-9e716edd1ae4,133,วัชระ,สนธิชัย,ประชาธิปัตย์,1,นาย,True
133,79e3aee9-aca6-49ae-b320-474589061c09,134,สงคราม,เมืองมนตรี,ประชาธิปัตย์,1,นาย,True
134,7cde0cbb-e77c-43ea-aec7-e5e817022ce0,135,สมพจน์,โรหิตาภิรมย์,ประชาธิปัตย์,1,นาย,True
135,d002e063-fb1e-40cd-a313-9d50d8a4ec1f,136,สล้าง,ชินะกานนท์,ประชาธิปัตย์,1,นาย,True
136,edbaa610-59b6-4272-93f0-77aa7fd692e7,137,สุไกร,เจริญใจ,ประชาธิปัตย์,1,นาย,True
137,43f02b53-9cb7-4887-9737-5c95ce32ea0e,138,สุพจน์,นิรมิตร,ประชาธิปัตย์,1,นาย,True
138,6e467cec-1d63-49da-932f-466f6f77d42b,139,สุรัตน์,พิมนิสัย,ประชาธิปัตย์,1,นาย,True
139,5ab792bc-96e8-415a-aa5e-e02b40800a8b,140,อารีรัตน์,เลาหพล,ประชาธิปัตย์,1,นาง,True
140,126b1a39-0c66-4b86-a7c2-96dfadc998c0,141,สุธรรม,ลิ้มสุวรรณเกษม,ประชาธิปัตย์,1,นาย,True
141,0a2b188e-e929-4a25-bcc6-7c9f156d177b,142,ลาภิศ,พระภูจำนงค์,ประชาธิปัตย์,1,นาย,True
142,c02b971c-3a84-4223-a42a-9217922adc5d,143,มนัส,เพ็ญนุกูล,ประชาธิปัตย์,1,นาย,True
143,c10470ac-7fcf-4e7f-bb1f-fe4edd85c23e,144,สุริยะ,ศึกษากิจ,ประชาธิปัตย์,1,ร้อยเอก,True
144,880294db-5657-47aa-ae18-049fe31deb35,145,สุกฤษฏิ์ชัย,ธีระเริงฤทธิ์,ประชาธิปัตย์,1,นาย,True
145,e4c5374a-a8f8-4254-b9a9-47cb8e911694,146,บุญมี,บุญมีตระกูล,ประชาธิปัตย์,1,นาย,True
146,48ecead3-4adf-46b3-91ff-7722122e09e5,147,พิมพ์พล,แสงเมือง,ประชาธิปัตย์,1,นาย,True
147,4586aad8-5148-43cc-9be6-26284c14f43e,148,วิจารณ์,จงภักดี,ประชาธิปัตย์,1,นาย,True
148,fdf13577-f218-44b1-9890-eedd056239a7,149,นพรัตน์,ฉิมรัมย์,ประชาธิปัตย์,1,นาย,True
149,bf09716c-ef9b-40a7-a8aa-0235fa9ff149,150,อาคม,เอ่งฉ้วน,ประชาธิปัตย์,1,นาย,True
300,26db0973-37b1-4e2f-a9a2-10bb8510c715,1,สุมิตร,สุนทรเวช,ประชากรไทย,2,นาย,True
301,d0ec6314-db88-40d7-af25-cfcff467b575,2,คณิศร,สมมะลวน,ประชากรไทย,2,นาย,True
302,81b8fd92-9c20-459d-a99a-c0b0a6731f68,3,จรินทร์,คงสกุล,ประชากรไทย,2,นาย,True
303,b5fd8783-9cd2-4baa-a9d4-c9c46c6d520d,4,จุฑาทิพพ์,กิตติอุดมคุณ,ประชากรไทย,2,นางสาว,True
304,5c9ca0ad-a51d-4b02-ab0d-1db2d20a28c8,5,ประเสริฐ,ภิรมย์บุณย์,ประชากรไทย,2,นาย,True
305,1146d647-b3ea-4126-a232-b6fb49760d16,6,วรรณี,หน่อสีดา,ประชากรไทย,2,นางสาว,True
306,8d2dabca-62c2-41a0-9300-d62704ee1a97,7,กิจการ,ศรีพระพร,ประชากรไทย,2,นาย,False
307,cd4f4e56-3728-435d-9a79-097aa333c423,8,ธนะเมศฐ์,ภูษณสุระภันต์,ประชากรไทย,2,นาย,False
308,7c698df0-41c3-49be-894a-c9b07d552328,9,วิจิตร,อร่ามกุล,ประชากรไทย,2,นาย,True
309,76a58467-6f25-4d02-8cdc-f69e03da770e,10,ลักษณ์ภัทรเกตุ,ชาญเชี่ยว,ประชากรไทย,2,นาง,True
310,5ec82230-633f-4c42-9c16-506c695d0a2c,11,รมณ,กิตติ์ชนน,ประชากรไทย,2,นางสาว,True
311,0286d304-4d1f-42b9-915f-1438ed25354d,12,อำนวย,พันธุ์ไพโรจน์,ประชากรไทย,2,นาย,True
312,1d67e54b-39ff-4b0d-ab84-41b8a1e08efd,13,นิเวศน์,บุญรักษา,ประชากรไทย,2,นาย,True
313,22099dbe-db1b-4018-8b76-035e2506482c,14,บุญญาพร,ชาสวัสดิ์,ประชากรไทย,2,นาง,True
314,ac24011e-a5ce-422f-80c3-85d0bb073d2c,15,พิตร,ติหะปัญโญ,ประชากรไทย,2,นาง,False
315,925be9ad-5416-4545-b01f-a6bfaebbc69c,16,ธัญญ์นรี,แสนศิริพันธ์,ประชากรไทย,2,นางสาว,True
316,7e4f2099-ab38-41de-b8f7-2220f20f9b4f,17,ณัทกาญจน์,ธนัชพุทธิพงศ์,ประชากรไทย,2,นาง,True
317,d62ec641-51d0-4843-82fb-282395074885,18,ปรีชา,พรหมปลัด,ประชากรไทย,2,นาย,True
318,d5fc048a-539e-4906-a580-a8aa0aa7591f,1,อภิรัต,ศิรินาวิน,มหาชน,4,นาย,True
319,1c458e10-2e25-421a-9356-3cc00c7648fd,2,อภิพัฒน์,เลิศฤทธิ์ศิริกุล,มหาชน,4,นาย,True
320,3ecf5d25-3ec3-40dd-859c-70de9754db90,3,อาสา,หัชลีฬหา,มหาชน,4,นาย,True
321,fb275c10-1220-45ec-baa4-f8e389e99cbe,4,สราวุธ,โออนันต์,มหาชน,4,นาย,False
322,c2005525-295d-4c37-a1a3-022b23f4fb9a,5,พาลินี,งามพริ้ง,มหาชน,4,นาย,False
323,d6a881e7-03b2-4c63-bc46-4abb05aa6cdc,6,สุปกิจ,คชเสนี,มหาชน,4,นาย,True
324,110b7b9c-4557-40f0-bcca-ff07fe199907,7,โสมทัต,ณ ตะกั่วทุ่ง,มหาชน,4,นาย,True
325,2f56af55-d6ec-4cb1-b47d-d7871e909512,8,กฤตธีพัฒน์,โชติฐานิตสกุล,มหาชน,4,นางสาว,True
326,dbb6f6b9-c0f7-47c1-a923-5376a6b483b1,9,ธนิต,สินศุภสว่าง,มหาชน,4,นาย,True
327,a120c387-a742-4441-888c-98763a392223,10,ธนัตถ์กรณ์,ธนบูรชัยกรณ์,มหาชน,4,นาย,True
328,7512cf50-db72-42d1-903f-15b78d27322f,11,ไพรัช,เอื้อเฟื้อ,มหาชน,4,นาย,False
329,b9275950-5904-470c-8093-866768d40f2a,1,ทรรศชล,พงษ์ภควัต,กสิกรไทย,6,นาย,True
330,8d62e987-6a13-4aab-8abf-2faedfb462e0,1,ชิงชัย,มงคลธรรม,ความหวังใหม่,13,นาย,True
331,e7040eb7-961f-49a1-be54-11e44664ed7a,2,วิทยา,ปราบภัย,ความหวังใหม่,13,นาย,True
332,cb9b0e02-74b3-432a-a525-65c222d0cca6,3,วิเศษ,สุริโย,ความหวังใหม่,13,นาย,True
333,c7d5c052-2d1f-49ee-b416-7c63cffba6cd,4,เสกสรร,ชดกลาง,ความหวังใหม่,13,นาย,True
334,e2060afb-bbc0-4db4-a01b-45b6751c0674,5,กฤติเดช,ภักดีล้น,ความหวังใหม่,13,นาย,True
335,81fecae3-1a2f-4dce-8ed2-fbaceda06431,6,ประเสริฐ,เสริมทรัพย์,ความหวังใหม่,13,นาย,True
336,7c1d1d8e-3e9c-4857-a65a-f080251ba722,7,ชวลิต,ภู่พัฒน์,ความหวังใหม่,13,นาย,True
337,3197dd9a-00ae-4e84-83cc-203d0acf85b7,8,ธัญณีย์,ศรีวรเรืองชัย,ความหวังใหม่,13,นางสาว,True
338,65feea54-218a-4e21-8483-a9ef381b7ac3,9,ณัฐรัชต์,ฉายวรภัทร,ความหวังใหม่,13,นาย,True
339,5ba600e5-810b-4dc5-a3d3-27a4363bd618,10,สุรชัย,สุดรักษ์,ความหวังใหม่,13,นาย,True
340,bf5e2690-ecb1-44b8-8806-b665c8af61ac,11,ธนภัทร,จันทร์เพ็ชร์บุรี,ความหวังใหม่,13,นาย,True
341,1ee06b16-5f23-4a88-ad07-b6f4c105a4bc,12,อรจิรา,โกศลโชติชโลธร,ความหวังใหม่,13,นางสาว,True
342,3a71ae75-ceba-4549-85bf-4ad564e1be05,13,นพสิทธิ์,ชุติพงศ์วัฒน์,ความหวังใหม่,13,นาย,True
343,87f63194-3c60-4f84-b3b1-0b00337c660f,1,วชิร,ศุภรมย์,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True
344,d4eea439-a622-4c7e-a20e-f7d9720cffc5,2,ชรินทร์,ดวงดารา,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True
345,92dc3c74-4903-4256-9987-a402f529645f,3,ปิ่นแก้ว,แก้วสุกแท้,เครือข่ายชาวนาแห่งประเทศไทย,22,นาง,True
346,2c476d32-97f7-4ab2-9966-4318b3399548,4,วิเชียร,ควรเอี่ยม,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True
347,5ce3ff63-2014-47a7-b856-9ddd9810250b,5,สุวรรณ,เหรียญทอง,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True
348,06563afc-4f33-4633-8fa7-5c100b7481b5,6,เตือนใจ,น้ำใจสัตย์,เครือข่ายชาวนาแห่งประเทศไทย,22,นาง,True
