name,desc,image,PartyName,memberType,province_name,zone_number
ฐิติศักดิ์ แสงใส,ส.ส. เขต (ลำพูน เขต 2),http://202.6.26.16/images/candidate/thumb/51/2/4e76e770-7a93-4ea3-80f5-e11d72bd7e7d.jpg,ยางพาราไทย,zone,ลำพูน,2
สัมฤทธิ์ บุญเลิศ,ส.ส. เขต (เชียงใหม่ เขต 4),http://202.6.26.16/images/candidate/thumb/50/4/d0460671-510e-4f24-a0db-7bd6dc9779dc.jpg,ยางพาราไทย,zone,เชียงใหม่,4
ประกิต บุญเลิศ,ส.ส. เขต (เชียงใหม่ เขต 5),http://202.6.26.16/images/candidate/thumb/50/5/bfb58274-d008-4e9c-b530-010f6b243d12.jpg,ยางพาราไทย,zone,เชียงใหม่,5
อุดม อมยิ้ม,ส.ส. เขต (เชียงใหม่ เขต 6),http://202.6.26.16/images/candidate/thumb/50/6/ff1a860c-3de7-4f06-b762-691b96db3437.jpg,ยางพาราไทย,zone,เชียงใหม่,6
สนั่น เอี่ยมลักษิกา,ส.ส. เขต (เชียงใหม่ เขต 7),http://202.6.26.16/images/candidate/thumb/50/7/d2881454-e930-40c0-b296-58588b82bef6.jpg,ยางพาราไทย,zone,เชียงใหม่,7
วรภัทร ขำสุวรรณ,ส.ส. บัญชีรายชื่อ (ลำดับที่ 1),http://202.6.26.16/images/candidate/thumb/00/27/69a9adc2-e033-4a13-a076-58605dc216e8.jpg,ยางพาราไทย,partylist,-,-
กฤชชัย ประกาศิตรุ่งเรือง,ส.ส. บัญชีรายชื่อ (ลำดับที่ 2),http://202.6.26.16/images/candidate/thumb/00/27/ffc5c22a-bddb-44c6-a502-f53dc1d687cf.jpg,ยางพาราไทย,partylist,-,-
วัชรพงศ์ รามสูต,ส.ส. บัญชีรายชื่อ (ลำดับที่ 3),http://202.6.26.16/images/candidate/thumb/00/27/3909d955-d3e6-4364-9be3-c81e176c5daf.jpg,ยางพาราไทย,partylist,-,-
ชำเรือง เรืองขำ,ส.ส. บัญชีรายชื่อ (ลำดับที่ 4),http://202.6.26.16/images/candidate/thumb/00/27/de4a4e54-69cb-41a5-b669-9d4c4e6924d9.jpg,ยางพาราไทย,partylist,-,-
