name,desc,image,PartyName,memberType,province_name,zone_number
ฐิติพงศ์ รัตนะเสถียร,ส.ส. เขต (อุตรดิตถ์ เขต 2),http://202.6.26.16/images/candidate/thumb/53/2/ce834a75-da7f-49ca-8f0d-69e39adb1303.jpg,กสิกรไทย,zone,อุตรดิตถ์,2
ทรรศชล พงษ์ภควัต,ส.ส. บัญชีรายชื่อ (ลำดับที่ 1),http://202.6.26.16/images/candidate/thumb/00/4/b9275950-5904-470c-8093-866768d40f2a.jpg,กสิกรไทย,partylist,-,-
